lDRB,lEFG,lFTA,lFTP,lMOL,lMOV,lORB,lPOSS,lRPI,lTO,lTOF,l_id,lconfTournWins,ldEff,lname,lnumGamesPlayed,loEff,lwinsVsTourney,wDRB,wEFG,wFTA,wFTP,wMOL,wMOV,wORB,wPOSS,wRPI,wTO,wTOF,w_id,wconfTournWins,wdEff,wname,wnumGamesPlayed,woEff,wwinsVsTourney
28.63636364,0.536764706,23.63636364,0.663643965,3.664687277,15.19375,11.33333333,67.33333333,16,12.21212121,9.727272727,1143_2016,2,99.37087905,California,33,111.287126,7,26.93333333,0.576086957,26.13333333,0.679756324,2.616485113,14.27406036,10.43333333,69.65333333,80,13.16666667,14.23333333,1218_2016,3,94.29998338,Hawaii,30,109.6618178,1
25.5625,0.4296875,16.53125,0.681361274,13.49656043,7.302231287,11.1875,65.7375,59,9.15625,11.09375,1396_2016,2,102.4115601,Temple,32,104.305302,6,26.48387097,0.540322581,20.4516129,0.72416415,2.761540601,17.37195288,11.90322581,67.92258065,29,10.41935484,13.12903226,1234_2016,1,98.91245141,Iowa,31,112.2590231,7
26.35483871,0.518181818,23.16129032,0.752249076,3.675950365,11.96588526,11.16129032,66.87741935,28,11.74193548,11.74193548,1355_2016,3,101.1655299,S Dakota St,31,111.436621,3,26.15625,0.490740741,19.4375,0.757891695,2.800545954,14.90686605,9.21875,65.99375,15,12.84375,11.09375,1268_2016,1,100.9124448,Maryland,32,114.8045574,5
29.55882353,0.558333333,17.88235294,0.743349464,1.709714286,20.48506122,12.29411765,66.18235294,11,11.79411765,9.558823529,1277_2016,4,94.78599684,Michigan St,34,119.2738735,8,26.5483871,0.490384615,20.61290323,0.590275383,9.152534435,8.355249744,10.25806452,67.63225806,78,11.93548387,13.51612903,1292_2016,4,99.90227077,MTSU,31,105.9458858,1
23.53125,0.475,22.65625,0.659873742,8.091591358,10.44449335,11,65.5625,27,10.375,12.5,1400_2016,1,100.4995944,Texas,32,105.3178517,8,24.33333333,0.585106383,16.87878788,0.762811108,9.116125514,13.38182301,5.363636364,62.50909091,70,9.696969697,11.96969697,1320_2016,3,96.88053081,Northern Iowa,33,104.0327238,5
24.15151515,0.483606557,16.15151515,0.720157796,11.92852251,18.92948104,7.878787879,65.0969697,57,9.727272727,11.72727273,1276_2016,2,104.5313409,Michigan,33,114.0718214,4,25.15625,0.41,19.125,0.713615441,4.942692832,14.68422546,10.90625,64.0875,32,9.71875,9.71875,1323_2016,2,109.8292773,Notre Dame,32,117.6899202,5
25.72413793,0.527777778,22.34482759,0.639440675,10.04323671,16.65615204,12.27586207,67.07586207,118,12.4137931,14.93103448,1167_2016,4,95.29109745,CS Bakersfield,29,108.0061966,0,28.09375,0.768292683,20.21875,0.717274157,1.585640628,14.80706197,10.71875,70.5875,6,12.96875,12.71875,1328_2016,2,96.23306959,Oklahoma,32,109.7059679,11
21.96969697,0.691489362,19.51515152,0.683109425,12.01069149,6.360816212,8.151515152,64.71515152,248,10.96969697,13.15151515,1221_2016,2,107.6105684,Holy Cross,33,100.9464096,0,24,0.6953125,23.6969697,0.719701332,3.336418875,13.39458743,11.75757576,67.96363636,2,11.36363636,14.36363636,1332_2016,4,101.5125915,Oregon,33,114.9027935,12
23.26470588,0.5,27.79411765,0.669301758,3.98898932,20.64537022,15.91176471,69.5,10,14,18.14705882,1452_2016,3,93.31338463,West Virginia,34,110.556229,8,22.75,0.541666667,19.78571429,0.74362849,16.9375,18.17460317,11.03571429,67.87857143,62,12.57142857,17.89285714,1372_2016,3,94.5100158,SF Austin,28,117.078989,0
25.875,0.506097561,20.15625,0.698837913,2.350859733,19.03637759,13.5,65.78125,47,11.0625,13.875,1153_2016,1,93.55752221,Cincinnati,32,108.0975448,4,28.44117647,0.694444444,22.61764706,0.72212011,5.01066444,11.69056332,10.14705882,68.95882353,23,10.11764706,11.44117647,1386_2016,3,100.8674056,St Joseph's PA,34,111.9680741,5
28.75,0.553030303,22.8125,0.668544098,4.846480082,12.26901633,9.90625,67.90625,21,13.0625,12.4375,1173_2016,2,96.67845617,Dayton,32,107.4830016,3,23.71875,0.669811321,19.90625,0.682951468,5.037419655,12.99699381,11.8125,64.4,71,12.125,13.5625,1393_2016,0,101.3739856,Syracuse,32,108.3185811,4
25.75757576,0.594339623,27.57575758,0.66512912,12.44875386,8.795464789,12.84848485,75.54545455,113,12.09090909,16.27272727,1453_2016,4,103.3058277,WI Green Bay,33,107.0005086,0,26.05882353,0.522727273,22.20588235,0.673600615,3.086,16.4611339,12.82352941,67.14705882,17,11.79411765,14.29411765,1401_2016,3,95.20288385,Texas A&M,34,109.8992313,8
23.96666667,0.605769231,21.4,0.675165815,6.872324571,10.46560542,10.56666667,67.09333333,33,11.53333333,13.4,1333_2016,2,104.8330829,Oregon St,30,106.8338464,7,24.85294118,0.522058824,20.11764706,0.709144632,4.288397516,17.22164405,12.5,69.22352941,31,11.44117647,15.44117647,1433_2016,2,96.66469258,VA Commonwealth,34,110.9147683,3
25.4516129,0.515873016,24.38709677,0.688113265,8.670041933,9.514046792,11.5483871,68.88387097,138,13.16129032,15.90322581,1421_2016,3,99.29333574,UNC Asheville,31,107.2264743,0,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
24.96774194,0.546296296,21.29032258,0.757027001,6.524346524,18.37795463,12.64516129,65.64516129,52,11.67741935,11.4516129,1338_2016,1,102.5720826,Pittsburgh,31,112.7642268,5,23.46875,0.386792453,21.6875,0.688709629,5.457125464,11.03526914,11.4375,62.83125,42,10.96875,12.15625,1458_2016,0,102.5360388,Wisconsin,32,109.3962048,9
28.4516129,0.635416667,24.58064516,0.682579252,6.867447917,9.040812329,8.387096774,67.89677419,108,13.74193548,10.77419355,1451_2016,4,101.9645434,Weber St,31,110.9270887,1,27.9375,0.451807229,26,0.717774138,3.438203041,14.91868599,13.0625,70.65,7,12.75,14.125,1462_2016,2,102.5435951,Xavier,32,117.4499807,10
26.81481481,0.688679245,23.55555556,0.657093023,9.072727273,17.86155203,13.48148148,65.45925926,43,13.48148148,12.25925926,1463_2016,2,96.26654669,Yale,27,112.9118902,0,24.09090909,0.5,24,0.714810092,4.362394547,17.85436296,12.24242424,66.99393939,20,9.878787879,12.18181818,1181_2016,1,105.5496266,Duke,33,119.1378908,6
27.33333333,0.602272727,21.3030303,0.711626294,8.469038208,14.51583995,9.515151515,66.64242424,8,12.15151515,10.36363636,1428_2016,3,102.4060704,Utah,33,113.4618773,11,28.90625,0.755319149,20.6875,0.746049088,1.870828924,18.51158618,10.46875,66.8375,44,11.34375,10.25,1211_2016,3,96.99354829,Gonzaga,32,115.2524627,1
25.70588235,0.663793103,22.85294118,0.681921905,3.615616488,17.40735636,12.88235294,66.93529412,12,11,12.35294118,1246_2016,4,100.7086933,Kentucky,34,117.5608557,3,25.34375,0.537735849,19.40625,0.724854343,4.240557909,20.44194558,12.03125,67.6375,24,13.65625,13.0625,1231_2016,1,98.73146362,Indiana,32,117.9168317,8
24.19354839,0.625,17.12903226,0.727142485,1.71368861,12.41547737,8.709677419,63.14193548,46,10.22580645,13.74193548,1114_2016,2,96.36373863,Ark Little Rock,31,112.3499282,1,26.96875,0.6328125,15.84375,0.693906125,2.341752111,13.94032903,9.09375,70.99375,22,11.5625,12.40625,1235_2016,0,102.5243743,Iowa St,32,111.6178979,9
27.05882353,0.635416667,17.08823529,0.784901289,3.586674624,18.9300846,9.470588235,66.1,41,11.11764706,12.20588235,1163_2016,4,93.66052402,Connecticut,34,108.8089313,5,26.78787879,0.71875,22.48484848,0.720741243,4.893498452,17.22590488,10.54545455,68.6,1,12.54545455,13.45454545,1242_2016,4,95.13190933,Kansas,33,112.9233357,16
25.87096774,0.357142857,21.90322581,0.710515322,7.181695992,21.47204969,11.61290323,64.89032258,48,9.838709677,15.4516129,1455_2016,1,91.02671759,Wichita St,31,112.1561749,2,25.0625,0.654761905,21.9375,0.755768423,3.401976496,15.25839738,9.6875,64.61875,9,10.65625,11.625,1274_2016,1,100.1214799,Miami FL,32,113.081843,8
24.90909091,0.656862745,22.54545455,0.718468318,4.038068014,10.02861155,11.66666667,68.68484848,39,11.51515152,14.60606061,1344_2016,2,102.8871112,Providence,33,109.2332282,5,26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10
25,0.543103448,23.90322581,0.7262996,5.340649627,20.49267063,11.41935484,68.49677419,56,10.22580645,13.12903226,1139_2016,1,101.0368526,Butler,31,113.4282038,5,22.90909091,0.5,17.12121212,0.758827868,2.800922163,15.86035445,8.96969697,60.09090909,3,9.393939394,12.06060606,1438_2016,3,97.72441199,Virginia,33,115.21355,9
26.93333333,0.576086957,26.13333333,0.679756324,2.616485113,14.27406036,10.43333333,69.65333333,80,13.16666667,14.23333333,1218_2016,3,94.29998338,Hawaii,30,109.6618178,1,26.15625,0.490740741,19.4375,0.757891695,2.800545954,14.90686605,9.21875,65.99375,15,12.84375,11.09375,1268_2016,1,100.9124448,Maryland,32,114.8045574,5
22.75,0.541666667,19.78571429,0.74362849,16.9375,18.17460317,11.03571429,67.87857143,62,12.57142857,17.89285714,1372_2016,3,94.5100158,SF Austin,28,117.078989,0,25.15625,0.41,19.125,0.713615441,4.942692832,14.68422546,10.90625,64.0875,32,9.71875,9.71875,1323_2016,2,109.8292773,Notre Dame,32,117.6899202,5
24.85294118,0.522058824,20.11764706,0.709144632,4.288397516,17.22164405,12.5,69.22352941,31,11.44117647,15.44117647,1433_2016,2,96.66469258,VA Commonwealth,34,110.9147683,3,28.09375,0.768292683,20.21875,0.717274157,1.585640628,14.80706197,10.71875,70.5875,6,12.96875,12.71875,1328_2016,2,96.23306959,Oklahoma,32,109.7059679,11
28.44117647,0.694444444,22.61764706,0.72212011,5.01066444,11.69056332,10.14705882,68.95882353,23,10.11764706,11.44117647,1386_2016,3,100.8674056,St Joseph's PA,34,111.9680741,5,24,0.6953125,23.6969697,0.719701332,3.336418875,13.39458743,11.75757576,67.96363636,2,11.36363636,14.36363636,1332_2016,4,101.5125915,Oregon,33,114.9027935,12
26.5483871,0.490384615,20.61290323,0.590275383,9.152534435,8.355249744,10.25806452,67.63225806,78,11.93548387,13.51612903,1292_2016,4,99.90227077,MTSU,31,105.9458858,1,23.71875,0.669811321,19.90625,0.682951468,5.037419655,12.99699381,11.8125,64.4,71,12.125,13.5625,1393_2016,0,101.3739856,Syracuse,32,108.3185811,4
24.33333333,0.585106383,16.87878788,0.762811108,9.116125514,13.38182301,5.363636364,62.50909091,70,9.696969697,11.96969697,1320_2016,3,96.88053081,Northern Iowa,33,104.0327238,5,26.05882353,0.522727273,22.20588235,0.673600615,3.086,16.4611339,12.82352941,67.14705882,17,11.79411765,14.29411765,1401_2016,3,95.20288385,Texas A&M,34,109.8992313,8
26.48387097,0.540322581,20.4516129,0.72416415,2.761540601,17.37195288,11.90322581,67.92258065,29,10.41935484,13.12903226,1234_2016,1,98.91245141,Iowa,31,112.2590231,7,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
27.9375,0.451807229,26,0.717774138,3.438203041,14.91868599,13.0625,70.65,7,12.75,14.125,1462_2016,2,102.5435951,Xavier,32,117.4499807,10,23.46875,0.386792453,21.6875,0.688709629,5.457125464,11.03526914,11.4375,62.83125,42,10.96875,12.15625,1458_2016,0,102.5360388,Wisconsin,32,109.3962048,9
26.15625,0.490740741,19.4375,0.757891695,2.800545954,14.90686605,9.21875,65.99375,15,12.84375,11.09375,1268_2016,1,100.9124448,Maryland,32,114.8045574,5,26.78787879,0.71875,22.48484848,0.720741243,4.893498452,17.22590488,10.54545455,68.6,1,12.54545455,13.45454545,1242_2016,4,95.13190933,Kansas,33,112.9233357,16
26.05882353,0.522727273,22.20588235,0.673600615,3.086,16.4611339,12.82352941,67.14705882,17,11.79411765,14.29411765,1401_2016,3,95.20288385,Texas A&M,34,109.8992313,8,28.09375,0.768292683,20.21875,0.717274157,1.585640628,14.80706197,10.71875,70.5875,6,12.96875,12.71875,1328_2016,2,96.23306959,Oklahoma,32,109.7059679,11
24.09090909,0.5,24,0.714810092,4.362394547,17.85436296,12.24242424,66.99393939,20,9.878787879,12.18181818,1181_2016,1,105.5496266,Duke,33,119.1378908,6,24,0.6953125,23.6969697,0.719701332,3.336418875,13.39458743,11.75757576,67.96363636,2,11.36363636,14.36363636,1332_2016,4,101.5125915,Oregon,33,114.9027935,12
25.0625,0.654761905,21.9375,0.755768423,3.401976496,15.25839738,9.6875,64.61875,9,10.65625,11.625,1274_2016,1,100.1214799,Miami FL,32,113.081843,8,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
25.34375,0.537735849,19.40625,0.724854343,4.240557909,20.44194558,12.03125,67.6375,24,13.65625,13.0625,1231_2016,1,98.73146362,Indiana,32,117.9168317,8,26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10
23.46875,0.386792453,21.6875,0.688709629,5.457125464,11.03526914,11.4375,62.83125,42,10.96875,12.15625,1458_2016,0,102.5360388,Wisconsin,32,109.3962048,9,25.15625,0.41,19.125,0.713615441,4.942692832,14.68422546,10.90625,64.0875,32,9.71875,9.71875,1323_2016,2,109.8292773,Notre Dame,32,117.6899202,5
28.90625,0.755319149,20.6875,0.746049088,1.870828924,18.51158618,10.46875,66.8375,44,11.34375,10.25,1211_2016,3,96.99354829,Gonzaga,32,115.2524627,1,23.71875,0.669811321,19.90625,0.682951468,5.037419655,12.99699381,11.8125,64.4,71,12.125,13.5625,1393_2016,0,101.3739856,Syracuse,32,108.3185811,4
26.96875,0.6328125,15.84375,0.693906125,2.341752111,13.94032903,9.09375,70.99375,22,11.5625,12.40625,1235_2016,0,102.5243743,Iowa St,32,111.6178979,9,22.90909091,0.5,17.12121212,0.758827868,2.800922163,15.86035445,8.96969697,60.09090909,3,9.393939394,12.06060606,1438_2016,3,97.72441199,Virginia,33,115.21355,9
24,0.6953125,23.6969697,0.719701332,3.336418875,13.39458743,11.75757576,67.96363636,2,11.36363636,14.36363636,1332_2016,4,101.5125915,Oregon,33,114.9027935,12,28.09375,0.768292683,20.21875,0.717274157,1.585640628,14.80706197,10.71875,70.5875,6,12.96875,12.71875,1328_2016,2,96.23306959,Oklahoma,32,109.7059679,11
26.78787879,0.71875,22.48484848,0.720741243,4.893498452,17.22590488,10.54545455,68.6,1,12.54545455,13.45454545,1242_2016,4,95.13190933,Kansas,33,112.9233357,16,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
25.15625,0.41,19.125,0.713615441,4.942692832,14.68422546,10.90625,64.0875,32,9.71875,9.71875,1323_2016,2,109.8292773,Notre Dame,32,117.6899202,5,26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10
22.90909091,0.5,17.12121212,0.758827868,2.800922163,15.86035445,8.96969697,60.09090909,3,9.393939394,12.06060606,1438_2016,3,97.72441199,Virginia,33,115.21355,9,23.71875,0.669811321,19.90625,0.682951468,5.037419655,12.99699381,11.8125,64.4,71,12.125,13.5625,1393_2016,0,101.3739856,Syracuse,32,108.3185811,4
23.71875,0.669811321,19.90625,0.682951468,5.037419655,12.99699381,11.8125,64.4,71,12.125,13.5625,1393_2016,0,101.3739856,Syracuse,32,108.3185811,4,26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10
28.09375,0.768292683,20.21875,0.717274157,1.585640628,14.80706197,10.71875,70.5875,6,12.96875,12.71875,1328_2016,2,96.23306959,Oklahoma,32,109.7059679,11,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10,26.35294118,0.570175439,19.52941176,0.788233041,3.860907957,17.7009996,9.264705882,66.60588235,4,11.11764706,13.85294118,1437_2016,3,95.41007222,Villanova,34,115.0048112,10
26.0625,0.638461538,23.875,0.772729451,6.446769481,15.25379942,10.6875,70.1125,39,11.8125,11.53125,1448_2017,2,111.4002423,Wake Forest,32,118.1599554,4,23.24242424,0.510869565,21.93939394,0.686649796,3.898221577,14.70282273,9.515151515,66.32121212,57,13.06060606,15.18181818,1243_2017,2,99.92992328,Kansas St,33,107.0223149,4
23.17857143,0.483050847,23.5,0.713584173,19.39094017,9.022467003,11.92857143,68.04285714,154,16.57142857,15.57142857,1309_2017,3,98.46706516,New Orleans,28,100.9462382,0,22.61764706,0.475806452,18.08823529,0.66522631,13.84808929,5.684496532,7.647058824,67.82352941,150,13.14705882,14.91176471,1291_2017,2,98.65231822,Mt St Mary's,34,98.53826409,0
26.73333333,0.491071429,19.96666667,0.68598778,7.392636684,12.68515152,11.03333333,66.65333333,202,12.23333333,13.36666667,1300_2017,3,94.11287121,NC Central,30,108.1531346,1,25.21875,0.413461538,22.875,0.659839893,13.27974295,7.751234404,10.21875,68.80625,166,14.1875,14.0625,1413_2017,3,98.61162806,UC Davis,32,99.34898749,0
24.5625,0.49,20.8125,0.704512187,6.981483586,13.74721687,8.96875,66.45,56,12.59375,13.96875,1344_2017,1,101.2697173,Providence,32,106.8238654,8,25.3030303,0.540322581,22.3030303,0.737616718,4.356283138,12.27473449,10.78787879,69.19393939,41,11.15151515,12.81818182,1425_2017,2,105.4219862,USC,33,113.3963329,4
26.14285714,0.572463768,21.57142857,0.727709083,9.277337858,9.154503106,8.964285714,72.34285714,144,13.78571429,14.78571429,1315_2017,4,102.6289658,North Dakota,28,108.6827769,0,26.47058824,0.71,22.58823529,0.758183403,2.605150463,13.78582767,10.29411765,65.27058824,2,11.44117647,11.91176471,1112_2017,4,100.1574935,Arizona,34,116.6777242,7
27.5,0.656862745,22.8,0.70708943,7.096781209,11.49655732,9.5,71.28666667,70,13.1,13.63333333,1457_2017,2,97.91407158,Winthrop,30,109.2441583,0,23.25806452,0.520408163,20.32258065,0.733236236,1.874772709,13.08276193,8.774193548,65.64516129,15,10.16129032,13.5483871,1139_2017,0,103.1093152,Butler,31,114.8648287,14
26.15625,0.613207547,24.40625,0.693918945,4.929360133,16.69235402,9.59375,70.825,55,14.9375,15.90625,1190_2017,3,97.34177601,ETSU,32,111.639375,1,25.78125,0.4453125,23.875,0.719266237,2.738883848,17.26470588,11.5625,68.95625,10,11.8125,15,1196_2017,0,98.00350382,Florida,32,115.324469,7
25.63333333,0.575,19.7,0.704467941,11.29667519,9.334122475,11.3,66.94666667,85,12.33333333,11.83333333,1195_2017,1,104.9046588,FL Gulf Coast,30,113.9675894,0,25.93939394,0.605263158,23.21212121,0.698499464,3.464919302,18.28409863,11.78787879,70.89090909,14,11.81818182,14.36363636,1199_2017,2,97.75115246,Florida St,33,112.9895505,13
25.6875,0.625,22.5625,0.762473647,13.12670412,6.475377604,9.0625,68.3375,155,12.84375,11.40625,1355_2017,3,114.6189564,S Dakota St,32,113.1160134,0,30.93939394,0.583333333,22.42424242,0.731214667,0.266666667,24.42110763,9.363636364,69.54545455,8,11.3030303,12.51515152,1211_2017,3,86.13384536,Gonzaga,33,119.1749125,6
27.85294118,0.554545455,24.79411765,0.705954557,14.35172174,12.27014311,11.05882353,69.32941176,29,11.14705882,11.29411765,1305_2017,4,104.2247629,Nevada,34,117.3134255,1,25.60606061,0.652542373,17.33333333,0.690353137,3.26166645,18.48280168,9.333333333,70.53939394,21,10.15151515,14.36363636,1235_2017,3,97.67162029,Iowa St,33,108.8477542,10
28.57575758,0.514925373,23.78787879,0.710878384,3.058157734,11.78246763,11.33333333,70.03030303,20,11.66666667,12.75757576,1278_2017,1,97.16741026,Minnesota,33,105.7864568,8,25.42424242,0.616071429,17,0.694799386,5.391304348,12.82975207,9.696969697,64.8,35,10.36363636,13.39393939,1292_2017,4,96.82615689,MTSU,33,113.6143739,2
26.44117647,0.455357143,18.88235294,0.780266045,12.6743907,12.9302662,8.205882353,65.84705882,38,12.35294118,10.79411765,1435_2017,3,101.8339127,Vanderbilt,34,106.6011843,6,25.44117647,0.413461538,17.85294118,0.749031952,4.342266019,14.53186643,10.76470588,64.93529412,51,10.52941176,11.91176471,1321_2017,2,97.7991587,Northwestern,34,106.6764968,6
24.35714286,0.701923077,14.07142857,0.738915765,9.177777778,11.53061224,8.107142857,63.95,47,9.892857143,13.35714286,1343_2017,4,92.39624988,Princeton,28,106.0209651,1,24.44117647,0.5,16.85294118,0.784492763,2.804504145,15.77392443,9.323529412,66.65294118,23,9.441176471,12.79411765,1323_2017,2,103.0503506,Notre Dame,34,116.1306415,8
24.42424242,0.46875,18.90909091,0.690711043,9.777083333,14.42594779,9.181818182,63.77575758,46,11.15151515,12.87878788,1436_2017,2,95.42514391,Vermont,33,111.6301661,0,28.09375,0.598360656,19.96875,0.755629611,3.206239115,20.10245388,9.84375,69.4875,19,13.09375,12.03125,1345_2017,1,94.72376676,Purdue,32,112.9163832,7
